"","site","treatment","transect.point","dark.light","date","ghg","device","real.time","chamber_size","chamber.expansion","ref.redox","redox","air.temp_chamber","soil.temp_thermo","air.temp.phone","salinity","status.ch4","status.co2","status.n2o","status.fan","analyzed_minutes","flag","r2.ch4","rmse.ch4","r2.co2","rmse.co2","r2.h2o_lgr","rmse.h2o_lgr","r2.h2o_licor_ch4","rmse.h2o_licor_ch4","r2.n2o","rmse.n2o","r2.h2o_licor_n2o","rmse.h2o_licor_n2o","mean.tair","se.tair","mean.rh","se.rh","mean.tsoil","se.tsoil","mean.rad","se.rad","mean.vwc","se.vwc","area.m2","volume.m3","flux.ch4.umol","p.ch4","sd.ch4","se.ch4","flux.co2.mmol","p.co2","sd.co2","se.co2","flux.h2o.mmol_lgr","p.h2o_lgr","sd.h2o_lgr","se.h2o_lgr","flux.n2o.umol","p.n2o","sd.n2o","se.n2o","flux.h2o.mmol_licor_n2o","p.h2o_licor_n2o","sd.h2o_licor_n2o","se.h2o_licor_n2o","flux.h2o.mmol_licor_ch4","p.h2o_licor_ch4","sd.h2o_licor_ch4","se.h2o_licor_ch4"
"321","WNT","ng","2","L","19583","ch4","lgr","1692006780","0.5","90","279","-197",NA,NA,"23","17","increase","unknown","unknown","on","6","1","0.819040878613399","0.00305100218773694","0.957467042225204","0.780888148592962","0.756902866254202","955.474197887798",NA,NA,NA,NA,NA,NA,"299.775623100304","0.0553537556549595","83.0713069908815","0.410418584411355","18.54","0","629.739142857143","17.9033691649751","96.46","0","0.1534","0.082414","117.417595542725","4.56294705015414e-136","0.010235633161159","0.000537231414629219","-67.0217973247029","1.30990179294337e-249","0.00261975709523271","0.000137501587649458","30498.4124595645","6.5500260560748e-113","3.20546587080175","0.168243325762322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","WNT","ng","3","L","19583","ch4","lgr","1692008160","0.5","90","279","2",NA,NA,"24","15","decrease","unknown","unknown","on","6","2","0.00346333429974482","0.00165280860497432","0.997737018379777","0.599288284475478","0.951139838302222","353.180648391813",NA,NA,NA,NA,NA,NA,"297.215957446808","0.0340820827236166","80.6001215805471","0.263452536876949","17.9622222222222","0.00542058263006693","337.016111111111","4.87396416798055","96.46","0","0.1534","0.082414","-1.78021799026561","0.263418676919827","0.00559266685947797","0.000293538883346137","-229.907623266473","0","0.00202783293708217","0.00010643362655418","28470.276846782","9.77375638293648e-239","1.19506983550629","0.0627248992027236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","WNT","ng","3","L","19583","ch4","lgr","1692009060","0.5","90","279","2",NA,NA,"24","15","unknown","unknown","unknown","on","6","2","0.139657997222245","0.00200557798303946","0.953570182354567","3.83733088673382","0.215309124932621","934.980988412351",NA,NA,NA,NA,NA,NA,"299.922401215805","0.0544063830539152","78.2096960486322","0.270453174603471","17.89","0","488.765714285714","26.203859912878","96.46","0","0.1534","0.082414","14.6199571960592","1.78405571273862e-13","0.00672510635383549","0.00035297654215598","-314.641712768692","9.77249957454466e-243","0.0128673422556398","0.00067536031954988","8861.22783183602","8.81445942622676e-21","3.13517930445089","0.164554237762042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","WNT","ng","1","L","19583","n2o","licor","1692003420","1","90","279","69",NA,NA,"23","19","unknown","unknown","unknown","on","5.5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.974656881580952","0.525490473586583","0.987426899477046","164.94236529376","297.316454545455","0.0661642358452407","76.8929696969697","0.138219333106362","18.8638888888889","0.00380638097872542","511.128333333333","5.33399327018222","96.46","0","0.1534","0.165508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130.311344135336","1.21207868816971e-264","0.00357018241902869","0.000196234973101385","58450.0689962852","1.00928939605151e-314","1.12061847421439","0.0615947619293367",NA,NA,NA,NA
"325","WNT","ng","1","L","19583","n2o","licor","1692004380","1","90","279","69",NA,NA,"23","19","unknown","unknown","unknown","on","5.5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.831028977815224","0.560368105000492","0.971058544279543","208.07987916023","299.137","0.065836070879059","72.9462727272727","0.233074210691683","18.92","0","545.625142857143","8.82398790703123","96.46","0","0.1534","0.165508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49.3907606574371","4.55040129781517e-129","0.00378397082539859","0.000207985846656132","47903.0257760281","3.7106625726744e-255","1.40509101975759","0.0772307871434043",NA,NA,NA,NA
"326","WNT","ng","2","L","19583","n2o","licor","1692005940","0.5","90","279","-197",NA,NA,"23","17","unknown","unknown","unknown","on","5.5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.824092831839696","0.436391381957736","0.975045162333036","256.278514827213","298.354272727273","0.0455250574942615","82.1588484848485","0.346263737182798","18.5747222222222","0.00780197483253308","480.208888888889","5.63530504769703","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.7418595119117","3.41889905533756e-126","0.00147119557935296","8.08642223440642e-05","31786.1115357297","9.5592184875515e-266","0.863985481119008","0.0474889369080201",NA,NA,NA,NA
"327","WNT","ng","2","L","19583","n2o","licor","1692006780","0.5","90","279","-197",NA,NA,"23","17","unknown","unknown","unknown","on","5.5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.859401223074191","0.807814065505821","0.948649973288857","396.44583118867","299.775623100304","0.0553537556549595","83.0713069908815","0.410418584411355","18.54","0","629.739142857143","17.9033691649751","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.4407153711598","3.30113670045245e-142","0.00271045127212823","0.000148979875550282","33650.5896253291","3.45405268013052e-214","1.33019113352825","0.0731139170694344",NA,NA,NA,NA
"328","WNT","ng","3","L","19583","n2o","licor","1692008160","0.5","90","279","2",NA,NA,"24","15","unknown","unknown","unknown","on","5.5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.872310670983644","0.34206804859013","0.99360468089285","98.4772570924051","297.215957446808","0.0340820827236166","80.6001215805471","0.263452536876949","17.9622222222222","0.00542058263006693","337.016111111111","4.87396416798055","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.8082462434351","4.31436768188889e-149","0.00115762232828034","6.36286776946987e-05","24449.0506502198","0","0.333265477754575","0.0183179273177256",NA,NA,NA,NA
"329","WNT","ng","3","L","19583","n2o","licor","1692009060","0.5","90","279","2",NA,NA,"24","15","unknown","unknown","unknown","on","5.5","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.832329058928774","0.709986171417297","0.780647631191648","470.053772953362","299.922401215805","0.0544063830539152","78.2096960486322","0.270453174603471","17.89","0","488.765714285714","26.203859912878","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-31.2235362565496","1.27617156954788e-129","0.00238104439587561","0.000130874036152184","17503.2006757875","2.06219513503255e-110","1.57639535375262","0.0866465248924042",NA,NA,NA,NA
"330","NES","g","5","L","19585","ch4","licor","1692183360","0.5","90","306","-48",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.920602049741652","0.22810448997009","0.983925968463208","0.379084256116265",NA,NA,"0.990972151177508","95.6169950290862",NA,NA,NA,NA,"298.400361111111","0.0833335307822896","82.6986666666667","0.204433432110932","18.45","0","670.739428571429","25.9237910423457","57.9988571428571","0.113275726243809","0.1534","0.082414","16.4004647692149","4.95437136654651e-172","0.000768959236418153","4.36036779501531e-05","-62.6246843215384","3.20914626753954e-279","0.00127792460446366","7.24644561877775e-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21152.6447283971","6.25657066217188e-318","0.322332854981635","0.0182778193377857"
"331","NES","g","5","L","19585","ch4","licor","1692184080","0.5","90","306","-48",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.987313484096554","0.152417017012149","0.966542528973925","0.923583209837311",NA,NA,"0.920874233733765","316.017465254969",NA,NA,NA,NA,"298.597883008357","0.0880270969137229","82.8813091922006","0.265595385559005","18.54","0","728.515277777778","0.657685031736331","58.3347222222222","0.0110445426523054","0.1534","0.082414","28.3722270129856","4.22434972563375e-295","0.000513470575851524","2.9116245134917e-05","-104.747478241222","4.99040991073514e-230","0.00311141637527627","0.000176432236159009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22748.6641981238","2.91413311903053e-172","1.06461649128598","0.0603688627796294"
"332","NES","g","4","L","19585","ch4","licor","1692186060","0.5","90","306","-127",NA,NA,"20","34","increase","unknown","unknown","off","5.16666666666667","0","0.979422803450412","0.0960570754010504","0.915562457392711","6.47029341036709",NA,NA,"0.931451210804663","440.954271773382",NA,NA,NA,NA,"299.537638888889","0.072310012813414","83.8543611111111","0.423530328464424","18.1008333333333","0.0076467131646364","689.422777777778","0.964519998320662","55.7813888888889","0.00789969637529629","0.1534","0.082414","13.9399206932607","1.20022819157465e-262","0.000322586943731319","1.82922273889375e-05","-448.166211788615","6.68936252243046e-168","0.0217290831266734","0.00123214326317338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34191.0671945559","6.8217208590139e-182","1.48084969548267","0.0839712824247761"
"333","NES","g","4","L","19585","ch4","licor","1692186720","0.5","90","306","-127",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.977002965444688","0.103064249848697","0.972714985011783","3.90597759727743",NA,NA,"0.957850299381411","377.136790024221",NA,NA,NA,NA,"300.902055555556","0.0451707170362394","76.2174722222222","0.639774852311803","18.07","0","678.227222222222","2.1261017540161","55.9236111111111","0.00917339820175158","0.1534","0.082414","14.0664742904648","3.46679039422593e-255","0.000344549576422335","1.95376140329128e-05","-488.343758085849","1.03006794919128e-243","0.0130579025087274","0.000740445720305291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37645.724610115","1.57270970436863e-214","1.2607894730434","0.0714928120268169"
"334","NES","g","3","L","19585","ch4","licor","1692188280","0.5","90","306","-99",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.992984828240757","0.148894678130041","0.96102434446083","4.04962786103519",NA,NA,"0.812264455814609","667.463590388531",NA,NA,NA,NA,"300.148384401114","0.040690196883045","72.5322841225627","0.566908433875041","18.4169444444444","0.0127168145435103","642.766111111111","0.643206041907006","79.5830555555556","0.0511887565848743","0.1534","0.082414","37.1865304470749","0","0.000499013153679735","2.82964399352233e-05","-422.123887215263","8.76537153501495e-220","0.0135721275974832","0.000769604749941815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29144.5520443226","2.91322295145439e-114","2.23697122952714","0.126847001058738"
"335","NES","g","3","L","19585","ch4","licor","1692188880","0.5","90","306","-99",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.995371024334169","0.0997423282636156","0.981405332202279","2.49598682611984",NA,NA,"0.569031190285491","546.211803933677",NA,NA,NA,NA,"301.995222222222","0.0251853823400322","70.9636944444444","0.492550342799399","18.35","0","657.710277777778","0.630177662793837","79.7341666666667","0.0342455535290048","0.1534","0.082414","30.515452923093","0","0.000332237199818094","1.88394432082107e-05","-378.322833725526","1.91060223747991e-269","0.00831401961762761","0.000471444800594285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13094.7275710443","1.99467631641826e-58","1.81940689981275","0.10316910021038"
"336","NES","g","1","L","19585","ch4","licor","1692193860","0.5","90","306","-147",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.988128310629931","0.131597604294257","0.994446827586753","2.37574797212762",NA,NA,"0.727569350125302","392.311423035559",NA,NA,NA,NA,"299.835376044568","0.0466757333284077","71.271364902507","0.107055034903843","20.27","0","451.165","17.0899612856797","96.46","0","0.1534","0.082414","25.2293384577421","1.48378521991431e-299","0.000441503285400652","2.50353544879926e-05","-668.079341682456","0","0.00797051390565385","0.000451966378683768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13472.482845375","2.96618155499946e-89","1.31618491916525","0.0746339995933432"
"337","NES","g","1","L","19585","ch4","licor","1692194520","0.5","90","306","-147",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.99391247453628","0.0957325010561654","0.997814944812189","1.85761157469026",NA,NA,"0.904930417705274","174.916908249287",NA,NA,NA,NA,"300.919861111111","0.0165526959880243","66.9163611111111","0.45229166580001","20.3083333333333","0.00739476434259678","506.543611111111","3.13177573121059","96.46","0","0.1534","0.082414","25.6125353290113","0","0.000320020191531105","1.81466802246466e-05","-831.166815094238","0","0.00620973238307403","0.000352121618630193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11299.4702407583","6.10351863024348e-160","0.584722449139507","0.0331565681963398"
"338","NES","g","2","L","19585","ch4","licor","1692199500","0.5","90","306","-143",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.990241232016421","0.103001709370476","0.971902257727298","1.75633675406036",NA,NA,"0.957183644601799","119.346903089681",NA,NA,NA,NA,"296.650805555556","0.0682900913063906","76.1562222222222","0.184726995025874","20.37","0","292.089714285714","2.80253089356099","76.5962857142857","0.0224397820294007","0.1534","0.082414","22.0374961416906","1.04773525927115e-312","0.000349275182632368","1.9805578577121e-05","-219.395736422575","9.60490106108052e-242","0.00595567631146998","0.000337715420482284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11985.2956347884","1.77724583262175e-213","0.404701161058823","0.0229484974718035"
"339","NES","g","2","L","19585","ch4","licor","1692200040","0.5","90","306","-143",NA,NA,"20","34","increase","unknown","unknown","on","5.16666666666667","0","0.977180636589382","0.187884304653329","0.924738166244963","2.00391051787362",NA,NA,"0.952551146162185","35.3799675097576",NA,NA,NA,NA,"298.203983286908","0.0280418953169284","70.0379665738161","0.326997005194439","20.37","0","252.777222222222","4.04561178317648","75.3125","0.11072586984968","0.1534","0.082414","25.9778418240986","1.04588515948279e-255","0.000633790740289606","3.5938975720098e-05","-148.414803181864","1.2714298896323e-175","0.00675979791359383","0.000383312973266868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3349.38924150206","1.39306205379903e-206","0.11934736028496","0.00676756792246453"
"340","NES","g","5","L","19585","n2o","licor","1692183360","0.5","90","306","-48",NA,NA,"20","34","unknown","unknown","unknown","on","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.973004385571738","0.978935983888005","0.981007908833804","263.150468532662","298.400361111111","0.0833335307822896","82.6986666666667","0.204433432110932","18.45","0","670.739428571429","25.9237910423457","57.9988571428571","0.113275726243809","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106.907627018675","1.11463329657278e-283","0.00329933777615496","0.000173649356639734","34403.1029724914","4.28593921729856e-311","0.88690404268763","0.0466791601414542",NA,NA,NA,NA
"341","NES","g","5","L","19585","n2o","licor","1692184080","0.5","90","306","-48",NA,NA,"20","34","unknown","unknown","unknown","on","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.871899894461399","1.02939976707195","0.978356674541629","248.852610847062","298.597883008357","0.0880270969137229","82.8813091922006","0.265595385559005","18.54","0","728.515277777778","0.657685031736331","58.3347222222222","0.0110445426523054","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48.8201220709184","2.8761632630722e-162","0.00346712238971463","0.000182480125774454","30414.8051922543","6.5988980315672e-301","0.838160728616599","0.0441137225587684",NA,NA,NA,NA
"342","NES","g","4","L","19585","n2o","licor","1692186060","0.5","90","306","-127",NA,NA,"20","34","unknown","unknown","unknown","off","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.538856618250013","1.04501693973415","0.995931604718937","119.258064136892","299.537638888889","0.072310012813414","83.8543611111111","0.423530328464424","18.1008333333333","0.0076467131646364","689.422777777778","0.964519998320662","55.7813888888889","0.00789969637529629","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.4707379949188","2.60548562559144e-62","0.00350867998567165","0.000184667367666929","33812.905474045","0","0.400413014236403","0.021074369170337",NA,NA,NA,NA
"343","NES","g","4","L","19585","n2o","licor","1692186720","0.5","90","306","-127",NA,NA,"20","34","unknown","unknown","unknown","on","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.942286551595347","0.552337974943486","0.907883118863691","489.782362469205","300.902055555556","0.0451707170362394","76.2174722222222","0.639774852311803","18.07","0","678.227222222222","2.1261017540161","55.9236111111111","0.00917339820175158","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.2601773782406","1.93264074117949e-224","0.00184608451760179","9.7162343031673e-05","27737.4348961687","5.54427040237259e-188","1.63700429332482","0.0861581207013063",NA,NA,NA,NA
"344","NES","g","3","L","19585","n2o","licor","1692188280","0.5","90","306","-99",NA,NA,"20","34","unknown","unknown","unknown","on","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.829781669358405","1.14043262675465","0.909985981294035","549.861178985482","300.148384401114","0.040690196883045","72.5322841225627","0.566908433875041","18.4169444444444","0.0127168145435103","642.766111111111","0.643206041907006","79.5830555555556","0.0511887565848743","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45.53604727677","4.26577303860584e-140","0.00382125002715542","0.000201118422481864","31617.1176361964","8.77255906477662e-190","1.84242102149368","0.096969527447036",NA,NA,NA,NA
"345","NES","g","3","L","19585","n2o","licor","1692188880","0.5","90","306","-99",NA,NA,"20","34","unknown","unknown","unknown","on","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.0299418971763287","0.751949595514887","0.867689175469632","320.101930600419","301.995222222222","0.0251853823400322","70.9636944444444","0.492550342799399","18.35","0","657.710277777778","0.630177662793837","79.7341666666667","0.0342455535290048","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.37450119403936","0.000962576724859128","0.00250415086116619","0.000131797413745589","14733.8272683656","9.57403539793617e-160","1.06600699030249","0.0561056310685519",NA,NA,NA,NA
"346","NES","g","1","L","19585","n2o","licor","1692193860","0.5","90","306","-147",NA,NA,"20","34","unknown","unknown","unknown","on","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.656286013076406","0.850910952122788","0.934083149369428","300.576654582768","299.835376044568","0.0466757333284077","71.271364902507","0.107055034903843","20.27","0","451.165","17.0899612856797","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.2859071930383","2.89944186017722e-85","0.00285412554805773","0.000150217134108301","20483.7690066824","4.45323348384801e-214","1.00819422626331","0.0530628540138582",NA,NA,NA,NA
"347","NES","g","1","L","19585","n2o","licor","1692194520","0.5","90","306","-147",NA,NA,"20","34","unknown","unknown","unknown","on","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.838419521363621","0.598029630904755","0.932909214626785","156.36346643468","300.919861111111","0.0165526959880243","66.9163611111111","0.45229166580001","20.3083333333333","0.00739476434259678","506.543611111111","3.13177573121059","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.5725963532973","3.6977195966362e-144","0.00199868190823284","0.000105193784643834","10517.5755780099","1.05942556054417e-212","0.522584192021981","0.0275044311590516",NA,NA,NA,NA
"348","NES","g","2","L","19585","n2o","licor","1692199500","0.5","90","306","-143",NA,NA,"20","34","unknown","unknown","unknown","on","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.0551916583391223","0.351463239647514","0.965444035192157","131.107752916323","296.650805555556","0.0682900913063906","76.1562222222222","0.184726995025874","20.37","0","292.089714285714","2.80253089356099","76.5962857142857","0.0224397820294007","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.55432627671813","6.43805832814864e-06","0.00119153336302299","6.27122822643677e-05","12680.2505021472","1.97954983317862e-264","0.444482506641238","0.0233938161390125",NA,NA,NA,NA
